fg_id,player_name,team,pos_type,position,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_atc,par_atc,dollar_value,R_batx,HR_batx,RBI_batx,SB_batx,AVG_batx,W_batx,SV_batx,ERA_batx,WHIP_batx,SO_batx,total_sgp_batx,par_batx,dollar_value_batx,systems
31764,AJ Blubaugh,HOU,pitcher,RP,,,39.0635,,,,,,2.33326,0.0,4.44766,1.34993,36.3314,1.815510359322157,-2.799903952876283,0.0,,,,,,1.35563,0.0,4.02959,1.2628,40.413,1.8845325242403277,-2.730881787958112,0.0,both
31741,Mason Barnett,ATH,pitcher,RP,,,32.3148,,,,,,1.16872,0.0,4.69575,1.42473,27.288,1.0001223264462362,-3.6152919857522035,0.0,,,,,,1.0,0.0,4.57052,1.39083,23.0,0.916367331032359,-3.699046981166081,0.0,both
31730,Jonathan Cannon,CHW,pitcher,RP,,,93.3605,,,,,,3.76004,0.0257534,4.93808,1.40675,70.5236,2.6796435236800358,-1.9357707885184041,0.0,,,,,,3.49693,0.0,4.88172,1.36458,68.8125,2.754696051720751,-1.860718260477689,0.0,both
12180,Jorge Alfaro,KCR,hitter,C,27.3329,25.8054,,2.66098,0.628126,2.73682,0.517287,0.218536,,,,,,0.2496853280762518,-4.056580353022032,0.0,2.64386,0.63951,2.84425,0.324107,0.219037,,,,,,0.23575420228784225,-4.070511478810442,0.0,both
31680,Cole Young,SEA,hitter,2B,392.924,345.822,,42.0112,7.23396,37.6575,5.39799,0.232887,,,,,,3.5810912262177834,-0.7251744548805008,0.0,42.2556,8.07192,38.5723,6.32507,0.236354,,,,,,3.8367592557458097,-0.46950642535247455,0.0,both
31661,Jacob Melton,TBR,hitter,OF,133.886,122.339,,15.2357,3.23181,13.2378,7.16213,0.215766,,,,,,1.7330998415058192,-2.5731658395924653,0.0,15.5069,3.16047,12.2009,6.59624,0.217824,,,,,,1.6594352499670124,-2.6468304311312716,0.0,both
31583,Zach Cole,HOU,hitter,OF,305.525,274.086,,35.7985,10.0703,34.3315,8.77491,0.210288,,,,,,3.541917544287916,-0.7643481368103684,0.0,35.7448,9.41582,30.5233,6.89522,0.202234,,,,,,3.069163873763154,-1.2371018073351303,0.0,both
sa3022735,Zach Franklin,CHW,pitcher,RP,,,7.41,,,,,,0.100525,0.0,4.34824,1.35485,7.27834,0.24553194140633336,-4.369882370792107,0.0,,,,,,0.0,0.0,4.373,1.35574,8.0,0.23098358061701896,-4.384430731581421,0.0,both
31564,Alan Roden,MIN,hitter,OF,195.695,173.919,,22.7005,3.52657,18.5979,2.95098,0.246561,,,,,,1.9723202551748296,-2.3339454259234547,0.0,21.2901,2.4599,16.7352,3.20902,0.246969,,,,,,1.8091555275002442,-2.4971101535980402,0.0,both
sa3020569,Andrew Morris,MIN,pitcher,RP,,,18.0577,,,,,,1.01036,0.0,4.06775,1.25586,15.1402,0.8997279814094632,-3.7156863307889765,0.0,,,,,,1.0,0.0,4.02187,1.28009,20.0,1.0614924116949862,-3.553921900503454,0.0,both
31553,Mason Fluharty,TOR,pitcher,RP,,,39.3135,,,,,,2.42104,0.235833,4.0075,1.28466,40.3521,2.2460710400480495,-2.3693432721503904,0.0,,,,,,1.88251,0.0,3.42936,1.13001,42.8289,2.5483244224236272,-2.0670898897748127,0.0,both
31533,Victor Mederos,LAA,pitcher,RP,,,23.7073,,,,,,1.06739,0.0,4.86531,1.43127,18.8644,0.7321941059693291,-3.883220206229111,0.0,,,,,,0.70073,0.0,5.125,1.49556,19.9356,0.5237076751401502,-4.09170663705829,0.0,both
31508,Caden Dana,LAA,pitcher,SP,,,66.3058,,,,,,3.13849,0.0,5.09939,1.42125,57.1231,2.1253233219816114,-2.4900909902168284,0.0,,,,,,3.54891,0.0,5.28551,1.42136,56.8326,2.154331064447219,-2.461083247751221,0.0,both
31490,Wade Meckler,LAA,hitter,OF,32.513,28.9303,,3.36219,0.167145,2.57071,0.478897,0.22157,,,,,,0.2262255146494374,-4.080040166448847,0.0,3.23743,0.258956,2.46425,0.506949,0.240311,,,,,,0.2563760687226229,-4.049889612375662,0.0,both
31468,Jack Perkins,ATH,pitcher,RP,,,30.6766,,,,,,1.69448,0.0851959,3.901,1.2692,31.7605,1.727029851541353,-2.888384460657087,0.0,,,,,,1.0415,0.0,4.14257,1.30254,34.2018,1.460063518482749,-3.155350793715691,0.0,both
31461,Ben Joyce,LAA,pitcher,RP,,,44.3663,,,,,,2.11955,9.88321,3.69591,1.25989,48.6169,4.0780783064333495,-0.5373360057650904,0.0,,,,,,1.55725,10.0,4.38982,1.40894,41.2006,3.163638004764156,-1.451776307434284,0.0,both
31437,Jace Jung,DET,hitter,3B,76.4996,67.3355,,8.48903,1.76339,7.84849,0.221789,0.212983,,,,,,0.6055803251464726,-3.7006853559518116,0.0,7.66548,1.70987,7.06012,0.347408,0.20647,,,,,,0.5396781413124568,-3.7665875397858275,0.0,both
31394,Brooks Baldwin,CHW,hitter,OF,345.35,315.683,,37.3064,11.0193,37.6978,6.8004,0.239719,,,,,,3.9957351575623306,-0.3105305235359537,0.0,38.8794,11.3235,36.2681,6.79563,0.235275,,,,,,3.9529089558643355,-0.3533567252339487,0.0,both
sa3022894,Walker Jenkins,MIN,hitter,OF,78.1533,69.8585,,9.3328,1.79455,7.69041,2.06016,0.24352,,,,,,0.9109600545401793,-3.395305626558105,0.0,9.09856,1.70274,7.67058,1.62793,0.247288,,,,,,0.8671204755245946,-3.4391452055736895,0.0,both
31318,Gunnar Hoglund,ATH,pitcher,RP,,,40.2666,,,,,,1.79671,0.0,4.89098,1.35217,31.3376,1.3496366112565894,-3.2657777009418503,0.0,,,,,,1.60109,0.0,4.8457,1.30331,33.9997,1.4598732166350372,-3.155541095563403,0.0,both
sa3022919,Tre' Morgan,TBR,hitter,1B,41.037,36.5563,,4.52174,0.596049,4.3107,0.419908,0.247296,,,,,,0.3898131414805768,-3.9164525396177075,0.0,4.45644,0.775,4.21958,0.62728,0.252859,,,,,,0.4298854737880208,-3.8763802073102633,0.0,both
31855,Colby Thomas,ATH,hitter,OF,256.748,234.214,,30.6246,10.2322,31.4362,4.26144,0.232632,,,,,,3.17954501459924,-1.1267206664990441,0.0,30.3132,9.23946,29.3124,4.6224,0.231107,,,,,,3.0354096829467636,-1.2708559981515206,0.0,both
31884,Logan VanWey,HOU,pitcher,RP,,,18.5956,,,,,,0.439463,0.0,4.93238,1.59626,17.481,0.37258538844547034,-4.2428289237529695,0.0,,,,,,0.664802,0.0,4.50106,1.34218,18.2201,0.7398573251886467,-3.8755569870097935,0.0,both
11384,Tommy Kahnle,BOS,pitcher,RP,,,40.3217,,,,,,1.37372,0.844943,4.38506,1.40352,35.3973,1.5277579183732974,-3.0876563938251422,0.0,,,,,,1.87225,1.0,4.58909,1.41936,32.4055,1.540099236746747,-3.0753150754516927,0.0,both
31967,Drew Thorpe,CHW,pitcher,SP,,,39.4474,,,,,,2.16061,0.0,4.77215,1.35528,30.1257,1.4719239312069745,-3.1434903809914654,0.0,,,,,,2.27852,0.0,4.48775,1.26335,28.6414,1.7187125312776965,-2.8967017809207434,0.0,both
7048,Fernando Cruz,NYY,pitcher,RP,,,58.0183,,,,,,3.40882,1.79669,3.65539,1.22968,77.7476,4.300420152746829,-0.3149941594516106,0.0,,,,,,3.06674,2.0,3.40031,1.15614,80.0001,4.587230022301149,-0.028184289897290604,0.0,both
6175,Albert Suárez,BAL,pitcher,RP,,,21.2586,,,,,,1.20687,0.0,4.36379,1.3334,17.9992,0.9470955679401311,-3.668318744258309,0.0,,,,,,0.789013,0.0,5.52059,1.50213,16.4614,0.4096935958078473,-4.2057207163905925,0.0,both
5517,Kyle Higashioka,TEX,hitter,C,272.493,251.321,,27.5149,10.0955,34.5984,2.10579,0.220719,,,,,,2.8108554444166893,-1.495410236681595,0.0,26.9742,9.29163,31.431,1.78245,0.213609,,,,,,2.505928272274393,-1.800337408823891,0.0,both
11426,Drew Pomeranz,LAA,pitcher,RP,,,55.052,,,,,,2.668,3.44675,3.80391,1.21096,59.669,3.7477101452736234,-0.8677041669248164,0.0,,,,,,2.10834,3.0,4.45324,1.27063,59.3457,3.0507496114082095,-1.5646647007902303,0.0,both
35466,Payton Tolle,BOS,pitcher,RP,,,47.5381,,,,,,2.55022,0.0,4.15813,1.25539,48.0946,2.5293382735216605,-2.0860760386767794,0.0,,,,,,2.23466,0.0,4.06095,1.22894,51.8177,2.6207555551188224,-1.9946587570796175,0.0,both
sa3020805,Cade Winquest,NYY,pitcher,RP,,,30.2102,,,,,,1.53995,0.0191241,4.63917,1.37162,24.587,1.1452060319211141,-3.4702082802773258,0.0,,,,,,1.0,0.0,4.86777,1.39812,24.0,0.8561885953263385,-3.7592257168721015,0.0,both
35325,Ryan Johnson,LAA,pitcher,RP,,,47.8637,,,,,,2.41345,0.193425,4.50687,1.36093,43.9,2.0430962123104393,-2.5723180998880006,0.0,,,,,,4.0,0.0,4.27639,1.33198,58.0,3.1346901780256013,-1.4807241341728385,0.0,both
11445,Mark Canha,TEX,hitter,OF,99.1961,86.3962,,9.96919,1.72626,8.78916,1.04998,0.226909,,,,,,0.7966648540297888,-3.5096008270684953,0.0,10.7668,1.879,8.89252,1.06828,0.227468,,,,,,0.8416751672225257,-3.4645905138757587,0.0,both
sa3020808,Connor Prielipp,MIN,pitcher,RP,,,46.702,,,,,,2.40658,0.0,4.17331,1.36198,43.4979,2.1231122368250124,-2.4923020753734275,0.0,,,,,,3.0,0.0,4.07311,1.34318,53.0,2.7063827646656895,-1.9090315475327504,0.0,both
34979,Christian Moore,LAA,hitter,2B,315.918,283.341,,34.0697,8.51829,31.2376,5.52559,0.220833,,,,,,3.083502468499484,-1.2227632125988004,0.0,33.1432,8.53178,30.1661,5.44867,0.218141,,,,,,2.974280784599711,-1.3319848964985734,0.0,both
sa3020836,Alex Hoppe,SEA,pitcher,RP,,,11.6536,,,,,,0.44533,0.0,4.28695,1.43714,10.1293,0.40872589560059996,-4.2066884165978395,0.0,,,,,,1.0,0.0,4.22599,1.42789,20.0,0.8690082881498975,-3.746406024048542,0.0,both
33908,José Fermin,LAA,pitcher,RP,,,40.0,,,,,,2.0,0.0,4.37211,1.35895,41.0,1.844279815540257,-2.771134496658183,0.0,,,,,,2.0,0.0,4.37211,1.35895,41.0,1.844279815540257,-2.771134496658183,0.0,both
33838,Yariel Rodríguez,TOR,pitcher,RP,,,25.1671,,,,,,1.36862,0.106843,4.04067,1.33131,25.1357,1.2929048987471845,-3.3225094134512556,0.0,,,,,,1.07854,0.0,4.33065,1.3724,24.7181,1.0637962913162893,-3.5516180208821506,0.0,both
33834,Andrew Walters,CLE,pitcher,RP,,,24.7757,,,,,,1.31033,0.0,4.17971,1.3348,26.9815,1.2752188267204503,-3.34019548547799,0.0,,,,,,2.0,0.0,4.14802,1.34626,43.0,1.9885828334222118,-2.626831478776228,0.0,both
33704,CJ Kayfus,CLE,hitter,1B/OF,331.903,295.22,,37.7867,8.92818,37.955,4.38942,0.232481,,,,,,3.504842734641332,-0.8014229464569524,0.0,36.6043,8.52361,33.9925,3.50951,0.231603,,,,,,3.2072793862529934,-1.0989862948452909,0.0,both
33666,Connelly Early,BOS,pitcher,RP,,,46.1161,,,,,,3.0914,0.0,3.74956,1.25507,47.0007,2.8214741527322222,-1.7939401594662177,0.0,,,,,,2.30904,0.0,3.56166,1.21309,48.5155,2.7576666328997157,-1.8577476792987242,0.0,both
33644,Kristian Campbell,BOS,hitter,2B,124.295,110.192,,14.1818,2.76087,12.494,1.61995,0.242723,,,,,,1.26428850685381,-3.041977174244474,0.0,13.9251,2.71862,12.3357,1.63636,0.244287,,,,,,1.2580275990919125,-3.048238082006372,0.0,both
33628,Mitch Farris,LAA,pitcher,SP,,,22.2522,,,,,,0.842888,0.0,4.89321,1.42027,19.59,0.692772828014207,-3.9226414841842328,0.0,,,,,,1.19269,0.0,5.31858,1.43112,19.0366,0.7070984941222866,-3.9083158180761535,0.0,both
11680,Elias Díaz,KCR,hitter,C,82.0782,75.6456,,7.78991,1.84215,8.44465,0.123244,0.220411,,,,,,0.617980671703856,-3.6882850093944284,0.0,7.76169,2.39007,9.35217,0.15433,0.215306,,,,,,0.6764026773735309,-3.6298630037247532,0.0,both
11691,Tayron Guerrero,BOS,pitcher,RP,,,23.7762,,,,,,0.618955,0.0,5.07299,1.51606,18.6973,0.44956989610631926,-4.165844416092121,0.0,,,,,,0.891428,0.0,6.85139,1.7777,19.1551,-0.059517180427364424,-4.674931492625804,0.0,both
33280,Brice Matthews,HOU,hitter,2B,60.721,53.8742,,7.16419,1.83001,6.18428,2.4791,0.213197,,,,,,0.7503310834968441,-3.55593459760144,0.0,7.50325,1.98741,5.95473,2.81961,0.208792,,,,,,0.7864862414619463,-3.5197794396363378,0.0,both
11804,Héctor Neris,KCR,pitcher,RP,,,15.1031,,,,,,1.09471,0.0206234,4.53027,1.35755,15.5045,0.7951301247887517,-3.8202841874096882,0.0,,,,,,0.625936,0.0,4.39777,1.31152,14.9114,0.6655745261527864,-3.9498397860456533,0.0,both
33197,Ben Williamson,TBR,hitter,3B,262.154,239.971,,28.1912,2.62051,23.9053,5.06831,0.248611,,,,,,2.5024785599718524,-1.8037871211264318,0.0,26.5872,2.76794,22.8923,4.71497,0.251591,,,,,,2.4347213236555225,-1.8715443574427617,0.0,both
sa3020862,Samy Natera Jr.,LAA,pitcher,RP,,,18.2762,,,,,,0.880698,0.0,4.76232,1.4823,18.6025,0.6718472019729007,-3.943567110225539,0.0,,,,,,1.0,0.0,4.90941,1.50921,25.0,0.7792155584280166,-3.8361987537704234,0.0,both
33168,Jake Bloss,TOR,pitcher,RP,,,13.22,,,,,,0.863825,0.0,4.55616,1.38259,11.5533,0.587890152441967,-4.027524159756473,0.0,,,,,,0.557565,0.0,4.36384,1.27797,12.814,0.602167032656516,-4.013247279541924,0.0,both
32026,Drew Sommers,DET,pitcher,RP,,,16.1375,,,,,,0.623731,0.0,4.1565,1.36358,13.6767,0.6274523296591534,-3.9879619825392867,0.0,,,,,,1.0,0.0,3.9272,1.35802,19.0,0.9655255985973689,-3.649888713601071,0.0,both
sa3020868,Austin Peterson,CLE,pitcher,RP,,,25.7766,,,,,,1.19217,0.0,4.53231,1.30786,18.9792,0.9720851200018881,-3.6433291921965516,0.0,,,,,,2.0,0.0,4.42595,1.30288,23.0,1.398749767965692,-3.216664544232748,0.0,both
17759,Angel Perdomo,LAA,pitcher,RP,,,10.9994,,,,,,0.716179,0.0,4.39267,1.33131,11.879,0.59099181843522,-4.02442249376322,0.0,,,,,,0.398459,0.0,4.49206,1.43152,13.7086,0.47930716250888533,-4.136107149689555,0.0,both
25999,Victor Mesa Jr.,TBR,hitter,OF,30.5548,28.0421,,2.70322,0.614401,3.68008,0.1934,0.233258,,,,,,0.2678153239651053,-4.038450357133179,0.0,3.0227,0.706858,3.26532,0.344128,0.230953,,,,,,0.28328637641807913,-4.022979304680205,0.0,both
26482,Jayden Murray,HOU,pitcher,RP,,,25.9031,,,,,,1.04146,0.0,4.44417,1.37771,21.9283,0.9438775865376244,-3.6715367256608156,0.0,,,,,,1.0887,0.0,4.11727,1.25668,23.1253,1.1986094600374204,-3.4168048521610195,0.0,both
16703,Julian Merryweather,MIN,pitcher,RP,,,11.5163,,,,,,0.492856,0.0,4.27352,1.39493,11.9392,0.49810910020248084,-4.1173052119959594,0.0,,,,,,0.47715,0.0,5.08757,1.46276,10.6255,0.34638395970531627,-4.2690303524931235,0.0,both
20521,Nick Madrigal,LAA,hitter,2B/3B,48.6637,45.2294,,4.42744,0.222276,3.87995,0.647508,0.251988,,,,,,0.3791739311097714,-3.927091749988513,0.0,4.7859,0.147699,3.49774,1.12848,0.257725,,,,,,0.430926167404425,-3.8753395136938593,0.0,both
20517,Nick Sandlin,LAA,pitcher,RP,,,30.5054,,,,,,1.54006,0.0401074,4.32096,1.32539,30.7701,1.4611347562965538,-3.154279555901886,0.0,,,,,,1.20257,0.0,4.46085,1.30284,29.4408,1.3008835580599933,-3.3145307541384463,0.0,both
20505,Drew Waters,KCR,hitter,OF,34.4074,31.6101,,4.09083,0.450064,2.85787,0.503553,0.22288,,,,,,0.2840293543734528,-4.022236326724832,0.0,3.68757,0.563727,3.03541,0.879511,0.220097,,,,,,0.3184327692440562,-3.987832911854228,0.0,both
16512,Isiah Kiner-Falefa,BOS,hitter,SS,214.071,198.757,,21.9884,2.20395,18.79,6.29244,0.249932,,,,,,2.215310538401436,-2.0909551426968482,0.0,22.0821,1.95185,17.415,6.3296,0.252589,,,,,,2.183015533068862,-2.123250148029422,0.0,both
16535,Danny Jansen,TEX,hitter,C,333.51,290.062,,36.8301,12.3515,38.0111,0.81316,0.210491,,,,,,3.0938393070409904,-1.2124263740572938,0.0,35.4659,11.6651,37.152,0.369149,0.20368,,,,,,2.8248839593191857,-1.4813817217790985,0.0,both
16561,Austin Gomber,TEX,pitcher,SP,,,24.8655,,,,,,0.670974,0.0,5.08189,1.33964,17.8267,0.6199375607815604,-3.9954767514168794,0.0,,,,,,1.2181,0.0,5.01297,1.32366,17.6378,0.828210884795063,-3.787203427403377,0.0,both
20422,Jovani Morán,BOS,pitcher,RP,,,44.9422,,,,,,2.34352,0.0,3.87244,1.34033,47.0442,2.3491144445844507,-2.266299867613989,0.0,,,,,,2.02183,0.0,3.77084,1.28951,49.1653,2.4381013734064445,-2.1773129387919954,0.0,both
20418,Josh Fleming,TOR,pitcher,RP,,,9.93737,,,,,,0.433678,0.00574834,4.38499,1.3884,5.56846,0.29474391309077763,-4.320670399107662,0.0,,,,,,0.252537,0.0,4.37438,1.38301,5.80832,0.24338333867794926,-4.3720309735204905,0.0,both
20375,Greg Weissert,BOS,pitcher,RP,,,61.6007,,,,,,3.67235,1.11791,4.13417,1.30668,54.7463,3.235906997809498,-1.3795073143889418,0.0,,,,,,2.7653,1.0,4.55985,1.343,50.5839,2.4894299469400525,-2.1259843652583874,0.0,both
16572,Connor Joe,SEA,hitter,1B/OF,27.7761,24.3871,,2.87544,0.566345,2.37559,0.501712,0.207948,,,,,,0.22650831424028817,-4.079757366857996,0.0,2.93064,0.596173,2.5024,0.380957,0.207346,,,,,,0.22220843000702215,-4.084057251091262,0.0,both
20353,Steven Wilson,TBR,pitcher,RP,,,43.2281,,,,,,1.6954,0.310879,4.63236,1.32638,41.4717,1.7778965974171643,-2.8375177147812756,0.0,,,,,,1.98025,0.0,4.29096,1.2774,41.0263,2.0233159379420567,-2.5920983742563832,0.0,both
20349,Zack Kelly,BOS,pitcher,RP,,,53.4442,,,,,,2.41295,0.169048,4.32435,1.34813,51.4239,2.355914407281277,-2.259499904917163,0.0,,,,,,2.29162,0.0,4.39019,1.36181,48.1385,2.13664215341449,-2.4787721587839497,0.0,both
20321,Stuart Fairchild,CLE,hitter,OF,46.4488,41.4541,,5.30377,1.18066,4.38027,1.61121,0.21717,,,,,,0.5194909402529558,-3.7867747408453285,0.0,5.17513,1.08986,3.93597,1.55936,0.215127,,,,,,0.4843509221967169,-3.8219147589015674,0.0,both
20298,Jhonathan Díaz,SEA,pitcher,RP,,,5.76942,,,,,,0.0107263,0.0,4.22653,1.26039,4.52022,0.16602902538909198,-4.449385286809348,0.0,,,,,,,,,,,,,,atc
16814,Tim Hill,NYY,pitcher,RP,,,62.2097,,,,,,3.19668,0.906733,4.07089,1.33966,36.3798,2.474387689463863,-2.141026622734577,0.0,,,,,,2.96653,1.0,4.94055,1.42343,28.766,1.535147554955093,-3.080266757243347,0.0,both
16947,Derek Hill,CHW,hitter,OF,140.682,128.311,,15.7694,3.56127,13.179,4.25296,0.232311,,,,,,1.594284447780815,-2.711981233317469,0.0,16.3733,3.75413,12.8543,4.4861,0.236201,,,,,,1.6660620879405759,-2.6402035931577084,0.0,both
20203,Eli Morgan,KCR,pitcher,RP,,,26.3926,,,,,,1.30556,0.0,4.77754,1.35166,22.17,0.9976282175196184,-3.6177860946788214,0.0,,,,,,1.00732,0.0,4.57969,1.29189,22.3435,1.01418261592896,-3.6012316962694797,0.0,both
20160,Nate Pearson,HOU,pitcher,RP,,,42.4481,,,,,,2.10197,0.0376267,4.49767,1.37155,41.3184,1.8284853181446528,-2.7869289940537874,0.0,,,,,,1.69924,0.0,4.67936,1.34166,41.4219,1.6847416035143774,-2.9306727086840625,0.0,both
20084,J.C. Escarra,NYY,hitter,C,147.92,131.363,,14.8803,2.83201,14.6587,1.31809,0.21965,,,,,,1.1868832159674885,-3.119382465130796,0.0,13.7331,2.62639,12.7363,0.914384,0.207984,,,,,,0.9541305918742935,-3.3521350892239905,0.0,both
20070,Bailey Falter,KCR,pitcher,RP,,,68.9995,,,,,,3.69623,0.0,4.64421,1.33868,51.0864,2.623086884361623,-1.992327427836817,0.0,,,,,,4.0,0.0,4.57176,1.34463,54.0,2.82719163728818,-1.7882226749102599,0.0,both
20061,Kaleb Ort,LAA,pitcher,RP,,,37.0019,,,,,,1.72315,0.0673628,4.62289,1.33817,36.8503,1.6030457682245198,-3.01236854397392,0.0,,,,,,1.35024,0.0,4.85975,1.40187,34.0383,1.215647642367671,-3.399766669830769,0.0,both
20045,Sean Guenther,DET,pitcher,RP,,,12.4409,,,,,,0.621166,0.0,3.94423,1.29742,9.81896,0.5674727551971078,-4.047941557001332,0.0,,,,,,0.44389,0.0,4.26818,1.2911,9.90331,0.48174688799935894,-4.133667424199081,0.0,both
20023,Rico Garcia,BAL,pitcher,RP,,,50.7656,,,,,,1.51113,0.171421,4.4123,1.38923,50.8724,1.9087243775823834,-2.7066899346160564,0.0,,,,,,2.27952,0.0,4.21053,1.27538,53.0956,2.5359219043505483,-2.0794924078478916,0.0,both
20020,John Schreiber,KCR,pitcher,RP,,,61.2805,,,,,,3.02467,0.95732,4.08955,1.29498,56.5226,3.096556808827922,-1.5188575033705178,0.0,,,,,,2.59283,1.0,4.3296,1.30827,55.5925,2.779133467494782,-1.836280844703658,0.0,both
20017,Miles Mastrobuoni,SEA,hitter,3B,40.3425,35.8571,,4.60588,0.178051,2.93838,1.04481,0.230612,,,,,,0.343576890552178,-3.9626887905461063,0.0,4.12806,0.301633,2.84686,1.48798,0.229939,,,,,,0.3771884087274797,-3.9290772723708045,0.0,both
20000,Tyler Wells,BAL,pitcher,RP,,,68.2538,,,,,,3.77688,0.285157,4.27523,1.17344,62.0554,3.698966212239157,-0.916448099959283,0.0,,,,,,4.0,0.0,4.36399,1.21351,63.0,3.6063826950145548,-1.0090316171838851,0.0,both
19995,Joel Kuhnel,ATH,pitcher,RP,,,10.868,,,,,,0.832013,0.0,4.12918,1.32706,7.54609,0.532990507752332,-4.082423804446108,0.0,,,,,,0.425146,0.0,4.76997,1.36035,8.31568,0.34704173208015393,-4.268372580118286,0.0,both
19976,Tyson Miller,CHW,pitcher,RP,,,6.23869,,,,,,0.238395,0.000400523,5.03282,1.45261,5.10603,0.16831093473027053,-4.447103377468169,0.0,,,,,,0.232461,0.0,4.90487,1.36708,5.4775,0.20647243791164482,-4.408941874286795,0.0,both
19960,Taylor Trammell,HOU,hitter,OF,52.3483,46.2918,,6.1878,1.59335,5.50159,1.26767,0.207316,,,,,,0.5566116831097596,-3.7496539979885246,0.0,6.07349,1.50288,4.99484,1.27711,0.205761,,,,,,0.5265236702810571,-3.7797420108172273,0.0,both
19955,Gavin Lux,TBR,hitter,2B,446.276,397.074,,50.1895,6.67865,43.7217,2.9951,0.252239,,,,,,4.131475301293002,-0.17479037980528211,0.0,48.8078,6.90426,42.742,4.07239,0.252648,,,,,,4.186857890380743,-0.11940779071754104,0.0,both
20529,Nolan Jones,CLE,hitter,OF,117.47,103.017,,12.9108,2.79571,11.3397,2.42094,0.220166,,,,,,1.1485421255118962,-3.1577235555863883,0.0,13.3727,2.94385,11.3711,2.50258,0.224788,,,,,,1.207978048943574,-3.09828763215471,0.0,both
20531,Kutter Crawford,BOS,pitcher,RP,,,68.8955,,,,,,4.20023,0.0,4.28277,1.19972,67.2259,3.8631924563265967,-0.7522218558718432,0.0,,,,,,4.0,0.0,4.32482,1.24396,73.0,3.8572839675486965,-0.7581303446497434,0.0,both
20572,Kody Clemens,MIN,hitter,1B,287.493,261.01,,33.2999,13.1021,35.7047,3.28178,0.229549,,,,,,3.496671550978797,-0.8095941301194873,0.0,34.6365,12.3161,36.7707,3.45239,0.231694,,,,,,3.5531733055268058,-0.7530923755714785,0.0,both
16511,Jordan Montgomery,TEX,pitcher,RP,,,46.994,,,,,,2.59019,0.00108571,4.50624,1.35125,36.8446,1.8947630855627184,-2.7206512266357215,0.0,,,,,,2.01049,0.0,4.58676,1.33165,35.8043,1.6820717493924953,-2.9333425628059446,0.0,both
21574,Brendon Little,TOR,pitcher,RP,,,51.234,,,,,,2.75594,0.351306,3.56363,1.37191,54.8862,2.852672258077707,-1.762742054120733,0.0,,,,,,2.50547,0.0,3.1198,1.25872,55.9728,3.18173968906189,-1.4336746231365498,0.0,both
21562,Romy Gonzalez,BOS,hitter,1B/2B,195.954,181.001,,23.6039,5.54367,24.774,5.02517,0.263661,,,,,,2.725509996567092,-1.580755684531192,0.0,25.0779,6.49322,23.8328,5.98429,0.265654,,,,,,2.9294831933198897,-1.3767824877783945,0.0,both
21558,Matt Vierling,DET,hitter,OF,324.663,293.44,,37.4536,7.92544,32.2905,4.23749,0.242743,,,,,,3.3651898344115083,-0.9410758466867759,0.0,36.4243,8.44906,34.1756,3.85514,0.244437,,,,,,3.425052878063997,-0.8812128030342872,0.0,both
21549,Jackson Kowar,BAL,pitcher,RP,,,25.9666,,,,,,1.17623,0.0,4.76194,1.43183,23.4006,0.9020743812135044,-3.7133399309849358,0.0,,,,,,1.05596,0.0,5.26137,1.52587,23.3148,0.6482689284693764,-3.9671453837290636,0.0,both
21538,Nick Fortes,TBR,hitter,C,315.363,286.809,,29.803,6.94146,29.8995,2.0918,0.222305,,,,,,2.463343082336137,-1.8429225987621471,0.0,28.3123,6.53106,28.8891,2.19312,0.216771,,,,,,2.279892560022397,-2.026373121075887,0.0,both
21537,Daniel Lynch IV,KCR,pitcher,RP,,,55.8122,,,,,,2.86756,0.177845,4.2316,1.33003,42.8581,2.3583301889271278,-2.257084123271312,0.0,,,,,,1.99719,0.0,4.64415,1.36598,41.8528,1.7390587818424397,-2.8763555303560002,0.0,both
16061,Cam Booser,TBR,pitcher,RP,,,14.0,,,,,,1.0,0.0,4.21522,1.36536,15.0,0.7774688400957322,-3.8379454721027075,0.0,,,,,,1.0,0.0,4.21522,1.36536,15.0,0.7774688400957322,-3.8379454721027075,0.0,both
21527,James McArthur,KCR,pitcher,RP,,,23.5332,,,,,,1.38067,0.399175,4.21753,1.30157,20.9121,1.2138309941767604,-3.4015833180216797,0.0,,,,,,0.902663,0.0,4.55102,1.35443,20.6861,0.8681816974806198,-3.74723261471782,0.0,both
21520,Hogan Harris,ATH,pitcher,RP,,,62.5296,,,,,,2.73616,11.4523,4.23867,1.3832,60.0066,4.427634535485941,-0.18777977671249868,0.0,,,,,,2.22436,11.0,4.80157,1.42752,61.1049,3.812518790888654,-0.8028955213097859,0.0,both
21487,Stephen Kolek,KCR,pitcher,RP,,,59.9921,,,,,,3.44274,0.0,4.29645,1.35742,43.348,2.4457338205312547,-2.1696804916671852,0.0,,,,,,2.42899,0.0,4.5666,1.38328,43.525,1.9143929746842805,-2.7010213375141596,0.0,both
16122,Jordan Romano,LAA,pitcher,RP,,,57.2454,,,,,,2.67581,5.31155,4.40476,1.28537,60.2811,3.6211090042736704,-0.9943053079247695,0.0,,,,,,2.16203,5.0,4.4304,1.25901,59.6726,3.438396857402675,-1.1770174547957648,0.0,both
